actual_compute_proxy,actual_d_over_n,actual_train_tokens,approx_final_compute_proxy,best_step,best_val_loss,bias,budget_flops,budget_id,device,dropout,final_lr,final_test_loss,final_train_loss,final_val_loss,fixed_schedule_horizon_steps,mlp_ratio,model_name,n_embd,n_head,n_layer,num_params,run_id,runtime_sec,schedule_regime,seed,target_d_over_n,target_train_tokens,test_perplexity,tokens_per_second,tokens_per_step,train_steps,unclipped_train_steps,val_perplexity,token_parameter_ratio
3200538378240.0,177.11020408163265,9719808,3200538378240.0,4746,2.3892685890197756,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3872774958610536,2.4233036041259766,2.3892685890197756,2304,4.0,gpt_2l_40d,40,4,2,54880,b2__gpt_2l_40d__matched__seed1,20.20342206954956,matched,1,177.0804115065435,9718172.983479107,10.883822319497872,481097.1114962558,2048,4746,4746,10.905514612180243,177.11020408163265
3200538378240.0,177.11020408163265,9719808,3200538378240.0,4700,2.389815652370453,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.388468313217163,2.3806262016296387,2.3901507019996644,2304,4.0,gpt_2l_40d,40,4,2,54880,b2__gpt_2l_40d__matched__seed2,18.824747800827026,matched,2,177.0804115065435,9718172.983479107,10.896790683961003,516331.37946065766,2048,4746,4746,10.915138752337427,177.11020408163265
3200224591872.0,127.84146643547189,8257536,3200224591872.0,3950,2.43162579536438,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.427202308177948,2.4290342330932617,2.4320925951004027,2649,4.0,gpt_2l_44d,44,4,2,64592,b2__gpt_2l_44d__fixed__seed0,12.409618854522705,fixed,0,127.83249451695751,8256956.485839319,11.327147840508601,665414.1514580464,2048,4032,4032,11.382676508357324,127.84146643547189
3200224591872.0,127.84146643547189,8257536,3200224591872.0,4032,2.4318772315979005,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4289368391036987,2.4954886436462402,2.4318772315979005,2649,4.0,gpt_2l_44d,44,4,2,64592,b2__gpt_2l_44d__fixed__seed1,13.854654550552368,fixed,1,127.83249451695751,8256956.485839319,11.346812178009108,596011.68472806,2048,4032,4032,11.38022535923014,127.84146643547189
3200224591872.0,127.84146643547189,8257536,3200224591872.0,3950,2.430601680278778,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.428077018260956,2.4312744140625,2.43076206445694,2649,4.0,gpt_2l_44d,44,4,2,64592,b2__gpt_2l_44d__fixed__seed2,13.531010627746582,fixed,2,127.83249451695751,8256956.485839319,11.33706014550097,610267.497910848,2048,4032,4032,11.367541579434485,127.84146643547189
3200224591872.0,127.84146643547189,8257536,3200224591872.0,3950,2.3908480405807495,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.386151075363159,2.40031099319458,2.391706848144531,2649,4.0,gpt_2l_44d,44,4,2,64592,b2__gpt_2l_44d__matched__seed0,11.32803988456726,matched,0,127.83249451695751,8256956.485839319,10.871569461172696,728946.586006432,2048,4032,4032,10.932137526285498,127.84146643547189
3200224591872.0,127.84146643547189,8257536,3200224591872.0,4000,2.4002340912818907,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.397790789604187,2.4733595848083496,2.401163065433502,2649,4.0,gpt_2l_44d,44,4,2,64592,b2__gpt_2l_44d__matched__seed1,13.269081115722656,matched,1,127.83249451695751,8256956.485839319,10.99885074490395,622314.0794742425,2048,4032,4032,11.036004514590836,127.84146643547189
3200224591872.0,127.84146643547189,8257536,3200224591872.0,4000,2.385388159751892,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.384058177471161,2.3994898796081543,2.3870943188667297,2649,4.0,gpt_2l_44d,44,4,2,64592,b2__gpt_2l_44d__matched__seed2,12.575358867645264,matched,2,127.83249451695751,8256956.485839319,10.848840169704404,656644.1631535104,2048,4032,4032,10.881828836224342,127.84146643547189
3200099549184.0,94.63597612958226,7104512,3200099549184.0,3469,2.4329777121543885,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.428329610824585,2.478208065032959,2.4329777121543885,2304,4.0,gpt_2l_48d,48,4,2,75072,b2__gpt_2l_48d__fixed__seed0,15.428147554397583,fixed,0,94.63303217922824,7104290.991759023,11.339924164286835,460490.2808292727,2048,3469,3469,11.392755969548325,94.63597612958226
3200099549184.0,94.63597612958226,7104512,3200099549184.0,3400,2.4421199202537536,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4373854637145995,2.442502021789551,2.4423887491226197,2304,4.0,gpt_2l_48d,48,4,2,75072,b2__gpt_2l_48d__fixed__seed1,18.117287635803223,fixed,1,94.63303217922824,7104290.991759023,11.44308324102191,392139.9352273972,2048,3469,3469,11.500479718169629,94.63597612958226
3200099549184.0,94.63597612958226,7104512,3200099549184.0,3469,2.4345746517181395,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4310977935791014,2.434394359588623,2.4345746517181395,2304,4.0,gpt_2l_48d,48,4,2,75072,b2__gpt_2l_48d__fixed__seed2,17.785585165023804,fixed,2,94.63303217922824,7104290.991759023,11.37135863490257,399453.37384633033,2048,3469,3469,11.410964047026365,94.63597612958226
3200099549184.0,94.63597612958226,7104512,3200099549184.0,3469,2.3890215158462524,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3857005715370176,2.4501852989196777,2.3890215158462524,2304,4.0,gpt_2l_48d,48,4,2,75072,b2__gpt_2l_48d__matched__seed0,17.268142223358154,matched,0,94.63303217922824,7104290.991759023,10.866672880581234,411423.06497741933,2048,3469,3469,10.902820484913102,94.63597612958226
